name,pointA_Longitude,pointA_Latitude,pointB_Longitude,pointB_Latitude
,77.50130788,12.97759285,77.50447155,12.98728015
,77.61001748,13.00957937,77.61317804,13.00849215
,77.49961398,12.99360614,77.50151139,12.99322912
,77.47143922,12.99859404,77.46765018,13.02243452
,77.49813525,13.11423665,77.49009859,13.10651717
,77.48234424,12.96139918,77.48271497,12.9671402
,77.48154193,12.94752696,77.484056,12.94702212
,77.46925607,12.95408228,77.47073933,12.95201204
,77.48403663,13.03580483,77.48738026,13.05206832
,77.47371893,12.96236318,77.47380996,12.96511312
,77.44673566,12.97932153,77.44417733,12.97939639
,77.47900263,12.95098232,77.47263775,12.95084419
,77.48372499,12.98494923,77.50403007,12.99024324
,77.63555739,12.90721085,77.62948998,12.906316
,77.71316962,12.87980504,77.71877493,12.87722308
,77.73637726,12.84519273,77.74061515,12.86001453
,77.75339856,12.850402,77.76364452,12.84742592
,77.76068889,12.80082656,77.74270267,12.80330718
,77.7435013,12.84776077,77.73662872,12.84075485
,77.54786055,12.93891925,77.5477562,12.93876192
,77.55263849,12.99961454,77.55436876,13.01208447
,77.76286676,12.82562585,77.75707855,12.83005099
,77.76854768,12.83635359,77.76032403,12.83838293
,77.70212168,12.96727439,77.70128198,12.95897656
,77.57124329,12.98003316,77.57115939,12.97986879
,77.49715775,12.93277079,77.49485532,12.92677865
,77.48782886,12.9332836,77.48797495,12.93308109
,77.80268658,12.8306104,77.78528894,12.83503646
,77.78347685,12.86092128,77.78360703,12.86097786
,77.75428688,13.07220903,77.74799542,13.07432429
,77.83369242,13.19654518,77.82449998,13.15634758
,77.78232057,12.84772364,77.78644363,12.82563456
,77.49315983,13.06244839,77.48848214,13.06940872
,77.76959584,13.01775499,77.76475822,13.01182387
,77.77110072,13.04567369,77.76793136,13.05632516
,77.77230453,12.86181144,77.76684573,12.86812067
,77.49952589,13.061015,77.49993895,13.06300595
,77.72144842,13.17857044,77.73948972,13.17016389
,77.75294762,12.91251668,77.75490026,12.90979775
,77.50467212,13.07556037,77.50328215,13.06668527
,77.41114408,13.16626505,77.41649777,13.17592829
,77.42693006,13.1405166,77.44815312,13.13694809
,77.45634039,13.21687205,77.46995654,13.22523928
,77.44271134,12.99157898,77.44245887,13.00718172
,77.68314304,12.83679314,77.69539747,12.85306987
,77.72917998,13.15397106,77.72695047,13.15462309
,77.71622725,13.17632342,77.71436697,13.18231614
,77.71280165,13.22425675,77.72904176,13.21720514
,77.66597129,12.81187056,77.65769466,12.7916177
,77.45209789,12.88829725,77.42776238,12.85665339
,77.39526532,13.12495249,77.41028578,13.14008392
,77.65981118,13.20240932,77.65959425,13.20065424
,77.45372792,13.19224224,77.45714715,13.20150928
,77.35733126,12.95181657,77.35990987,12.92671185
,77.48323214,13.10902922,77.47803075,13.10349524
,77.52389552,13.04917573,77.53269836,13.05466923
,77.52176467,13.02378317,77.51796113,13.03309228
,77.67929919,12.80972923,77.67452309,12.81101669
,77.68754983,12.81268025,77.68508127,12.81538634
,77.5538516,12.97993467,77.55991859,12.98148624
,77.56457507,12.98185153,77.56987797,12.98237682
,77.67648203,12.82302628,77.67056927,12.81653316
,77.69562906,12.77869272,77.69416583,12.78104686
,77.66937409,12.78189595,77.67455134,12.77556116
,77.51424434,12.928291,77.51209899,12.90781837
,77.49990215,12.9181147,77.49598143,12.89626769
,77.53630199,12.92217313,77.54226865,12.91946779
,77.5322708,12.93281362,77.53473985,12.92949162
,77.54570866,12.94664619,77.54225205,12.94805293
,77.79230635,12.75689105,77.78045727,12.75003876
,77.60715204,12.8241653,77.61127526,12.81844767
,77.54906528,12.81626678,77.55375965,12.81613175
,77.5684393,12.82902328,77.57110055,12.83518859
,77.5604236,12.83012349,77.55953998,12.82708237
,77.57284415,12.82601753,77.572357,12.82247492
,77.77731314,13.06669835,77.76874097,13.05708405
,77.70134502,13.01542725,77.69584548,13.00829207
,77.70120814,13.01554955,77.72021855,13.02615827
,77.54439723,12.93597544,77.54684533,12.93459335
,77.54772669,12.97413037,77.54456219,12.97412266
,77.53792406,12.97207412,77.53316506,12.96047223
,77.60863077,13.0403055,77.62000334,13.02624418
,77.66289195,13.17632912,77.65311018,13.17646398
,77.61800895,13.00143844,77.62699175,12.99491288
,77.61566688,12.98127619,77.61593896,12.98078108
,77.61569705,12.98267086,77.61573653,12.98255628
,77.61959766,12.98688243,77.61924754,12.98703389
,77.5885873,13.01297245,77.58395512,13.01452427
,77.50681948,13.19538688,77.50215353,13.1934888
,77.74665063,12.97158588,77.75022249,12.9722566
,77.65511077,12.8534049,77.66420648,12.85597236
,77.57676865,13.03198763,77.57326308,13.04255076
,77.58886105,13.22450084,77.56661783,13.22683377
,77.78614272,12.85602952,77.78243498,12.85369374
,77.79988653,12.96362793,77.80727434,12.95501636
,77.7188663,12.82093156,77.71105394,12.80977265
,77.69222509,12.88137782,77.69706614,12.88381679
,77.45329307,13.1063963,77.4635521,13.10989063
,77.36863778,13.21124896,77.36215773,13.21413804
,77.37689185,13.20181019,77.37970113,13.19762778
,77.59584963,12.8402231,77.59813755,12.84445814
,77.59647098,12.87634223,77.59506835,12.87657918
,77.42843922,13.13500097,77.40919604,13.15356454
,77.57210487,12.86280319,77.5749455,12.86260186
,77.55856969,12.84091729,77.55305716,12.83256262
,77.56685386,12.97135713,77.55920789,12.96129675
,77.56358492,12.84819814,77.52792696,12.85762896
,77.50957218,12.88840865,77.50189646,12.88419624
,77.52835972,12.93384996,77.52850883,12.92959246
,77.55633424,13.0455431,77.55643549,13.04560814
,77.61587433,13.02890326,77.61444052,13.02647527
,77.56920876,13.01202278,77.56903508,13.01192999
,77.70376529,13.03470203,77.69308549,13.03722188
,77.70619068,12.82983716,77.69805814,12.83931458
,77.77726243,13.06680312,77.78635637,13.07183562
,77.5634089,13.14944332,77.55589938,13.15127058
,77.52512003,13.09865477,77.51641123,13.10366824
,77.68346499,13.00782193,77.68347396,13.00773853
,77.58500772,12.99341822,77.58506396,12.99380806
,77.64120419,13.0371762,77.64171314,13.04164124
,77.46999225,12.90724027,77.46980617,12.90459444
,77.37671567,12.89277822,77.37649237,12.88725966
,77.36052384,13.06830457,77.37854938,13.09367366
,77.65052763,12.89339739,77.65723718,12.8943054
,77.59096222,12.88360867,77.59171752,12.88726494
,77.66870706,13.11716495,77.66504894,13.10597293
,77.47602555,13.05315747,77.47503824,13.04604509
,77.77328773,12.91169835,77.76012722,12.91757675
,77.48445833,12.75325264,77.48847519,12.76771989
,77.65460442,13.09636299,77.66086638,13.10629597
,77.69400943,12.89322824,77.69557139,12.90717984
,77.61201279,13.08202977,77.61116446,13.07925687
,77.63544214,12.93915864,77.64002637,12.9460686
,77.76100975,12.75283103,77.76516734,12.75000457
,77.78577023,12.98572715,77.78116437,12.98614818
,77.83212626,12.94267518,77.82978989,12.93710323
,77.77053117,13.22171746,77.76918026,13.21491345
,77.65530565,13.01499106,77.66239683,13.0132001
,77.36721495,12.8485926,77.36485603,12.84660768
,77.35204823,12.85073618,77.35000497,12.85441383
,77.35355647,12.83126125,77.36090203,12.83187187
,77.36811944,12.77066772,77.37509452,12.76453594
,77.40035926,12.94497174,77.40196732,12.93766138
,77.83832577,12.90834844,77.84958384,12.90939827
,77.41076145,12.95660138,77.41888418,12.93759944
,77.42252159,12.99210754,77.42720582,12.985801
,77.38892542,12.91449196,77.38886448,12.91022959
,77.74525328,12.82057357,77.73999179,12.82356222
,77.7436857,12.81692099,77.74044006,12.81446157
,77.76645539,12.82967238,77.76708856,12.82674525
,77.55546067,13.19102368,77.55495717,13.18634733
,77.53087798,13.22618543,77.52786158,13.22990817
,77.52802553,13.21382883,77.51878608,13.20756998
,77.50506616,13.21666468,77.50349162,13.20992873
,77.54137128,13.22211384,77.53087798,13.22618543
,77.55911845,13.19154789,77.5580444,13.19599482
,77.82109643,12.83665308,77.82078697,12.84058763
,77.52153006,13.20193633,77.53922132,13.20066505
,77.50243173,13.13063098,77.50730664,13.12850365
,77.54147983,13.13301714,77.54296393,13.12569739
,77.51587999,13.14968615,77.51480249,13.14663715
,77.52868879,13.16684667,77.53029535,13.17263605
,77.50717856,13.12788607,77.50975374,13.1274182
,77.52366149,13.1858171,77.52225895,13.18259216
,77.55070369,13.18694203,77.54756727,13.17954609
,77.53257372,13.14507082,77.53631833,13.15509625
,77.56433954,13.12288476,77.56133714,13.12546848
,77.51822005,13.17229759,77.52100133,13.17857228
,77.52475039,13.14654645,77.52681099,13.15041873
,77.56278763,13.19960449,77.56825129,13.19935144
,77.54305562,13.20249306,77.53922132,13.20066505
,77.51660586,13.10390503,77.51044298,13.09716665
,77.50200165,13.09408605,77.49930829,13.0841421
,77.52502959,13.07710465,77.52417405,13.07479342
,77.50943958,13.11068255,77.50595162,13.10986037
,77.52031879,13.05907945,77.51584612,13.06646475
,77.70215513,12.80331925,77.70897347,12.80203875
,77.70661338,12.79530498,77.70125776,12.76740054
,77.53833955,13.0796095,77.54313735,13.08273192
,77.55860682,13.11941775,77.56257825,13.11640773
,77.54104238,13.09568364,77.54083073,13.09025988
,77.55446046,13.09425595,77.54605668,13.09489088
,77.54254634,13.09815496,77.54010126,13.09890757
,77.77464174,13.10098167,77.77608527,13.09512088
,77.55342622,13.11204336,77.54774329,13.10625054
,77.52827297,13.08691692,77.53183276,13.09049868
,77.50686416,13.03768716,77.50452988,13.03852099
,77.51863453,12.85756366,77.50698746,12.85330708
,77.55292079,12.8462087,77.55166954,12.8486506
,77.55416458,12.85977464,77.55817893,12.86171782
,77.83293377,12.83805042,77.83616634,12.83746847
,77.40520156,12.88265858,77.40482094,12.88756199
,77.5640243,13.22922982,77.56182958,13.22916956
,77.60958715,13.17430564,77.61061293,13.18583612
,77.56755744,13.20959194,77.56993304,13.21649863
,77.60983022,13.21828473,77.61391858,13.22546014
,77.59542215,13.19322158,77.59348484,13.19860369
,77.57751405,13.14209692,77.57224887,13.14338589
,77.56829924,13.1858,77.57114715,13.18748258
,77.56389932,13.14327852,77.56531419,13.14765354
,77.61567082,13.15647247,77.62351553,13.15658202
,77.58922734,13.17933042,77.59200602,13.18795079
,77.56631717,13.16930734,77.57532914,13.16405298
,77.60568713,13.14917879,77.61196509,13.15182487
,77.58571918,13.17867345,77.58686373,13.18505132
,77.58484427,13.13505486,77.58550292,13.138544
,77.50038579,12.8311341,77.49643213,12.83095615
,77.51861902,12.82037609,77.51919427,12.82483987
,77.42580906,12.88281842,77.43585536,12.88170103
,77.40609357,12.87688529,77.40729654,12.87933205
,77.42016276,12.89817105,77.41635494,12.90108485
,77.52135756,12.8199632,77.52851948,12.82263552
,77.39098896,12.84160016,77.40259395,12.83832543
,77.38337006,12.83223363,77.37781168,12.80974993
,77.4081815,12.82527808,77.41077545,12.82255639
,77.4004445,12.84265754,77.39854734,12.85403748
,77.64090387,12.94711969,77.63561715,12.93906024
,77.81074486,12.94870772,77.81511292,12.94712463
,77.39173688,12.75804256,77.40468977,12.75659936
,77.73915017,13.19852465,77.74379885,13.18870944
,77.74214678,13.22202524,77.75247186,13.2196535
,77.5510585,12.93891515,77.55725717,12.93792248
,77.62423327,12.9030173,77.62142466,12.89767878
,77.588953,12.85769249,77.5891944,12.83317232
,77.56321377,12.86212074,77.57525588,12.85653948
,77.61409645,12.88696788,77.61051402,12.88685246
,77.41277394,12.83148697,77.42773262,12.85675146
,77.39773614,12.80273193,77.38765212,12.79683853
,77.39749348,12.8026394,77.40902153,12.81767553
,77.37607202,12.78977225,77.36928729,12.78073313
,77.36915058,12.78074645,77.37593825,12.78978675
,77.38425636,12.80144657,77.37724498,12.81175899
,77.67376353,12.84385917,77.67301653,12.84557117
,77.56617618,12.91385057,77.56607468,12.91404822
,77.56435329,12.97593575,77.56448094,12.97582896
,77.46537952,12.80715749,77.46124138,12.79639337
,77.48943139,12.78227665,77.49666405,12.78049525
,77.48579977,12.83030756,77.48635917,12.84294822
,77.51046662,12.85764195,77.51441265,12.85525135
,77.43206406,12.77089629,77.43558613,12.77913503
,77.45330187,12.75368472,77.45826932,12.76073759
,77.44925182,13.06135103,77.44400005,13.04891899
,77.55250647,12.83880622,77.54992929,12.83962857
,77.46645903,12.90515653,77.46775018,12.90131728
,77.48986046,12.87517069,77.48527925,12.87536934
,77.48456603,12.82454315,77.4900592,12.82432875
,77.45522309,12.89572186,77.4499124,12.90295888
,77.47112263,12.91916814,77.47266675,12.92393979
,77.41338557,12.76277825,77.41610977,12.76226888
,77.47497253,12.85639665,77.47958886,12.87217424
,77.45970187,13.01094998,77.45330799,13.00606215
,77.45081655,12.99865607,77.45422924,12.99082192
,77.38713194,13.03964299,77.39104394,13.0391353
,77.36065594,13.02673159,77.36937572,13.02675766
,77.46391839,13.0593548,77.47314695,13.05675532
,77.37259185,13.01324855,77.38054737,13.01933758
,77.37014283,13.00301835,77.37777103,13.00145814
,77.4476347,13.02565485,77.43904844,13.02989802
,77.39823998,12.98263046,77.40003622,12.97316654
,77.44856593,13.02039462,77.45489812,13.02567044
,77.44329002,13.01535919,77.44703682,13.01490104
,77.38699674,12.98677958,77.38338305,12.98764896
,77.41408336,13.00996753,77.39409906,13.00261979
,77.4425525,13.0370876,77.44762129,13.03626676
,77.41209442,13.07552986,77.42273047,13.07147469
,77.8425013,13.00898719,77.82893879,13.0096222
,77.54466302,13.04940388,77.54453084,13.04925259
,77.55155169,13.07155742,77.5534657,13.07603872
,77.44337359,13.11053545,77.42659369,13.1163452
,77.82470392,12.96027047,77.82410704,12.95623015
,77.46604203,13.09313085,77.46550559,13.08461408
,77.49708625,13.06347785,77.49737895,13.06709666
,77.45620955,13.01921856,77.45953298,13.02587178
,77.51706913,13.16171007,77.51603966,13.15731762
,77.43291758,13.17375495,77.43591629,13.17013523
,77.44771265,13.18961225,77.45376749,13.18944118
,77.44543277,13.18023693,77.44513236,13.18623812
,77.45340907,13.13067197,77.45459587,13.13874634
,77.48314832,13.10487079,77.48082888,13.10129675
,77.46490385,13.11560784,77.46187136,13.11756024
,77.41554475,13.10346615,77.43252573,13.10322584
,77.41930269,13.05955873,77.42071353,13.05015239
,77.47954268,13.02597814,77.48170663,13.02937843
,77.35920704,13.06595588,77.36283515,13.07106633
,77.45975015,13.08055716,77.45434198,13.06539563
,77.37218676,13.12957796,77.36842588,13.13073408
,77.38142169,13.18590158,77.39276232,13.17717192
,77.43108522,13.19289737,77.42293507,13.19463377
,77.41186719,13.19416656,77.41075675,13.19775988
,77.43056956,13.07088972,77.43308003,13.0770557
,77.41489012,13.04387619,77.42693039,13.04057254
,77.37597948,13.19902899,77.37132845,13.19239605
,77.3726911,13.04898973,77.375148,13.04552767
,77.38641328,13.16385156,77.38072699,13.15770369
,77.40180539,13.15785875,77.4119143,13.14822753
,77.54822466,13.08159743,77.54830362,13.08170288
,77.53419294,13.09164063,77.52466573,13.11343416
,77.40979644,13.17361397,77.40773659,13.17732246
,77.54687895,13.15296045,77.55193692,13.14860136
,77.56039309,13.0684609,77.55752178,13.04920825
,77.54431827,13.06639274,77.54821896,13.08132226
,77.46186935,13.12798984,77.45575198,13.12938736
,77.54423496,13.06640993,77.54822927,13.08157564
,77.65755997,13.06576435,77.67349178,13.07079442
,77.84948853,12.7807799,77.84964947,12.83612032
,77.65711355,13.16943215,77.65780028,13.16694164
,77.61103445,13.18848564,77.61641488,13.18757637
,77.5627557,13.19630512,77.54958923,13.22284373
,77.54103114,13.22726192,77.54178744,13.22991387
,77.57638274,13.20289405,77.58936857,13.19495429
,77.56407233,13.22280778,77.55254344,13.21647399
,77.64316053,13.12418027,77.64741644,13.13014139
,77.70960706,13.13131796,77.71891952,13.13609866
,77.64314343,13.12427557,77.64741644,13.13014139
,77.64115583,13.19836564,77.64582237,13.19323257
,77.66972404,13.22177538,77.68223973,13.22134983
,77.51447208,12.82101127,77.51400856,12.83452692
,77.75854296,13.03211965,77.76219705,13.01829252
,77.54557288,12.98927186,77.5498329,12.98790863
,77.63845006,13.20636743,77.64644146,13.20889767
,77.52028283,12.99759584,77.52099043,13.01339808
,77.7304899,12.81664338,77.71159969,12.80177212
,77.56400896,13.07713315,77.56479493,13.08421896
,77.51157579,12.93517749,77.5205612,12.93715386
,77.57589626,13.06271694,77.57656723,13.06019357
,77.84148583,13.15837843,77.84965693,13.15830325
,77.50949784,12.88849272,77.52773627,12.90739785
,77.46832107,12.88853144,77.47151952,12.88823757
,77.46633967,12.90514052,77.46938289,12.90523942
,77.71088203,13.19649606,77.70044329,13.19776684
,77.42199907,12.93666008,77.4252572,12.94145478
,77.38373593,12.88566098,77.38562496,12.89123494
,77.42117747,12.92203709,77.42501705,12.93174367
,77.59283382,13.07725653,77.59668212,13.09105188
,77.70828942,12.76792147,77.71388082,12.76180494
,77.7638736,12.98272467,77.78087746,12.98618925
,77.59295284,13.07724639,77.59345978,13.05204695
,77.58974903,12.99511849,77.58971617,12.99520868
,77.43777984,12.88919286,77.42834894,12.90666535
,77.60884652,13.15191607,77.59551469,13.16060358
,77.79986708,13.21105358,77.79461322,13.18862629
,77.61846526,13.14811152,77.61740512,13.13561343
,77.37864015,13.09359479,77.36068653,13.06811372
,77.59587922,13.08983944,77.59585399,13.09530218
,77.48862656,13.09266129,77.48639614,13.08641493
,77.67267983,12.89887748,77.67799404,12.89891142
,77.62141175,12.99643529,77.62145735,12.99637427
,77.36783965,12.77926629,77.39709182,12.80588697
,77.38326688,13.12953345,77.38401505,13.1239988
,77.71362132,12.96796774,77.71840345,12.96563866
,77.71833874,12.98346069,77.71781487,12.99217694
,77.74529645,12.75185202,77.74780993,12.75046859
,77.83602644,12.89894202,77.82610478,12.89489197
,77.72961055,12.75363594,77.74102503,12.75029072
,77.80771195,12.80508934,77.81043892,12.80702003
,77.59308377,13.08168326,77.59730716,13.09415503
,77.56315987,13.02179524,77.56192077,13.02810388
,77.61698904,13.13534496,77.61808514,13.14791656
,77.62348803,13.020086,77.62068999,13.01015956
,77.5721042,13.13840645,77.56534227,13.17029482
,77.49251979,12.90976305,77.49133006,12.90747438
,77.56645396,12.87706592,77.56686392,12.88541279
